hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_times,epoch_losses
32,5,5e-05,30,895.4822,729.32166,-19.661842346191406,23.31313931941986,"[23.36525535583496, 23.281484842300415, 23.268325567245483, 23.269150257110596, 23.23554491996765, 23.2495379447937, 23.303030729293823, 23.5427987575531, 23.30553126335144, 23.400924921035767, 23.302722215652466, 23.22581195831299, 23.259570360183716, 23.25635290145874, 23.165380239486694, 23.330835580825806, 23.23851227760315, 23.442949295043945, 23.332234859466553, 23.313994646072388, 23.400368452072144, 23.387569904327393, 23.352346897125244, 23.37877655029297, 23.3151535987854, 23.39271354675293, 23.24179720878601, 23.413697004318237, 23.24769878387451, 23.174108743667603]","[1478843.9951555678, 1452573.8899938592, 1426990.871690775, 1401712.4507539575, 1376723.394036572, 1351997.4523232805, 1327596.850231987, 1303505.2632710154, 1279647.4177811136, 1256124.1780840612, 1232878.6912186136, 1209939.5359750274, 1187287.4115208788, 1164924.6895128274, 1142801.5445295442, 1121055.7865720524, 1099568.2438250545, 1078327.774546261, 1057451.0473952647, 1036829.2903588974, 1016485.8473833243, 996455.7012145197, 976738.6669367495, 957284.1399938592, 938127.266477893, 919285.035267126, 900698.2214024973, 882421.2880816731, 864447.2164727757, 846731.6776832014]"
32,5,1e-05,30,1197.6597,1078.0134,-38.31243896484375,23.332959413528442,"[23.453591108322144, 23.277455806732178, 23.239628791809082, 23.435137510299683, 23.258983850479126]","[1491349.44140625, 1484954.2429039301, 1479692.1284798034, 1474513.344602893, 1469292.1089826692]"
50,2,0.05,30,179.48932,130.70007,-0.0429043173789978,20.29290132522583,"[20.33745002746582, 20.31035280227661, 20.295587301254272, 20.293112993240356, 20.22800350189209]","[84406.47496759007, 35886.25236078121, 35886.463413688296, 35891.06020385209, 35884.52991069144]"
50,2,0.01,30,179.98148,129.13019,-0.04677939414978027,20.25472502708435,"[20.190025091171265, 20.23420524597168, 20.275856971740723, 20.315521955490112, 20.258015871047974]","[264590.0524395938, 35855.39400285613, 35859.79816113601, 35852.169583449715, 35850.05854177683]"
50,2,0.005,30,181.82541,127.871124,-0.07103592157363892,20.31006058057149,"[20.27388095855713, 20.2337703704834, 20.35618567466736, 20.2846896648407, 20.420001983642578, 20.291834831237793]","[475983.60789896204, 36905.72763661214, 35846.83511552436, 35850.0932874388, 35851.95392698596, 35847.77509104633]"
50,2,0.001,30,19.423494,14.566809,0.9873308539390564,20.18985430399577,"[20.110450506210327, 20.175703048706055, 20.219719171524048, 20.102721452713013, 20.15845561027527, 20.222018718719482, 20.234342336654663, 20.182642698287964, 20.261712551116943, 20.244656562805176, 20.236709594726562, 20.226845026016235, 20.180955410003662, 20.147571563720703, 20.218547344207764, 20.203109741210938, 20.114107847213745, 20.188780307769775, 20.133176803588867, 20.138819694519043, 20.221131086349487, 20.17951226234436, 20.33518123626709, 20.22475576400757, 20.122180700302124, 20.216267824172974, 20.197061777114868, 20.156623363494873, 20.15752363204956, 20.184345483779907]","[1138417.8611319596, 618289.9538926037, 296745.0582014192, 110545.93389652701, 41631.5493650478, 35017.33237980339, 25693.52988796984, 18255.337900719787, 11221.611113785657, 7047.437709535574, 6016.505839714317, 5948.225235868229, 4723.826236337553, 4681.320312141852, 2315.8443264409443, 1133.4987354299387, 714.470227626734, 562.7509950420222, 505.28132398315915, 443.7779823250125, 356.58737302607324, 374.7218625722494, 299.96786542959086, 327.0791377263819, 263.2804703394919, 244.69488242698029, 248.9639768082502, 267.40871055313596, 252.43690687938548, 229.20545907910736]"
50,2,0.0005,30,180.74811,128.56221,-0.05699068307876587,20.172766813865074,"[20.15744423866272, 20.05015993118286, 20.07218074798584, 20.111406803131104, 20.164199590682983, 20.278594255447388, 20.09718132019043, 20.160354137420654, 20.202827215194702, 20.183390140533447, 20.28478765487671, 20.24194312095642, 20.241499423980713]","[1302522.5798990175, 973873.0238213019, 711718.941517126, 509275.67448485264, 349153.05014797696, 223010.502164216, 130404.1475067805, 70487.06063003207, 41650.68413227198, 35917.39851252793, 35845.73986483245, 35845.55276809093, 35851.37145756218]"
50,2,0.0001,30,374.94827,290.11343,-2.726785659790039,20.22415130933126,"[20.198188543319702, 20.299291133880615, 20.152093648910522, 20.20750904083252, 20.240955352783203, 20.166332244873047, 20.243180751800537, 20.130939483642578, 20.250747442245483, 20.265479803085327, 20.24920392036438, 20.258110761642456, 20.23699116706848, 20.263317108154297, 20.25866389274597, 20.25364351272583, 20.311901807785034, 20.172601222991943, 20.150366067886353, 20.195880651474, 20.140703916549683, 20.150155305862427, 20.209500312805176, 20.246506214141846, 20.24363899230957, 20.23002815246582, 20.246739864349365, 20.25718379020691, 20.26070284843445, 20.23398232460022]","[1450792.7514158024, 1372669.270025928, 1297642.8679551037, 1225414.2865720524, 1155965.1599600846, 1089279.226050764, 1025370.7709044077, 964221.5507641921, 905827.9137384007, 850201.643678357, 797334.3041757642, 747215.9038618995, 699775.6060743041, 655073.1122748363, 612932.2629085358, 573179.1388168668, 535238.8750469091, 498798.7730281114, 463733.3364151201, 430075.87523881, 397786.50009381823, 366906.24788056087, 337427.0004520333, 309315.0353843989, 282579.0378556564, 257255.3576841396, 233305.52950370155, 210728.52229462337, 189547.73332167714, 169735.0444250648]"
50,2,5e-05,30,744.1742,567.5596,-12.968114852905273,20.15028324127197,"[20.100969076156616, 20.172966241836548, 20.111205101013184, 20.02740478515625, 20.141557455062866, 20.03999900817871, 20.076743841171265, 20.13152503967285, 20.126458168029785, 20.185538291931152, 20.28086566925049, 20.19523811340332, 20.123183250427246, 20.144958972930908, 20.30555820465088, 20.118082761764526, 20.327715635299683, 20.084241151809692, 20.129832983016968, 20.122886657714844, 20.12320327758789, 20.172597646713257, 20.24054765701294, 20.16873264312744, 20.105249881744385, 20.179044485092163, 20.09743046760559, 20.163698196411133, 20.189168691635132, 20.121893882751465]","[1469950.094858761, 1429670.93383256, 1390716.6672182041, 1352438.5114628822, 1314877.7461790394, 1278005.7741198144, 1241822.7663414301, 1206345.0525211517, 1171533.6890693232, 1137440.9791894106, 1104061.9988059497, 1071362.2163533706, 1039334.8586244541, 1008037.9696114219, 977426.1729070005, 947488.3288840748, 918269.4873771834, 889727.1769411844, 861884.5056717385, 834770.365481714, 808293.8113059498, 782518.4252012827, 757470.687610876, 733104.4810231305, 709440.2704438455, 686441.9943112036, 664091.9226383392, 642476.6421900587, 621458.8489569118, 601091.4429627798]"
50,2,1e-05,30,1191.1232,1071.0514,-37.84358596801758,20.15502247810364,"[20.116329193115234, 20.228260278701782, 20.10393524169922, 20.12002658843994, 20.20656108856201]","[1488627.8369780295, 1479159.1179380459, 1471131.2572325328, 1463099.0674297216, 1455140.8287731986]"
50,3,0.05,30,180.45255,128.78815,-0.0530012845993042,22.094557905197142,"[22.07647132873535, 22.078022241592407, 22.10800051689148, 22.146318197250366, 22.063977241516113]","[83854.864739164, 35882.909564688736, 35883.38201091383, 35882.07639342728, 35891.887471827875]"
50,3,0.01,30,179.8101,128.64127,-0.0427091121673584,22.113941383361816,"[22.186968088150024, 22.095919847488403, 22.164604425430298, 22.062273740768433, 22.059940814971924]","[264388.9000074895, 35855.2999418167, 35852.37920529561, 35855.3225929227, 35853.24631083792]"
50,3,0.005,30,180.77557,128.43568,-0.05699753761291504,22.101492087046307,"[22.065823793411255, 22.081974029541016, 22.105658292770386, 22.219318151474, 22.045055150985718, 22.09112310409546]","[475764.0508529463, 36860.948965813914, 35846.486141554655, 35847.29469625815, 35848.14252415286, 35848.36070044905]"
50,3,0.001,30,25.81709,17.357998,0.9774558544158936,22.068828550974526,"[22.057013988494873, 22.004369258880615, 22.089840173721313, 22.066845417022705, 22.127524614334106, 22.095388412475586, 22.063369750976562, 22.09351897239685, 22.082019567489624, 22.042778730392456, 22.046384811401367, 22.03335452079773, 22.005057096481323, 22.048808574676514, 22.042096614837646, 22.04373550415039, 22.143865823745728, 22.119117975234985, 22.04307222366333, 22.081836700439453, 22.02280831336975, 22.062957048416138, 22.04917860031128, 22.054680109024048, 22.10920286178589, 22.03794813156128, 22.065133571624756, 22.202913284301758, 22.061225652694702, 22.06881022453308]","[1139400.4675133051, 619170.1238144787, 297426.6243198178, 110862.56200692123, 41655.01727987897, 34957.12832441705, 26343.570349347643, 19810.63953442969, 13926.438004506206, 7305.757803787831, 3590.5979902858817, 2189.5868298023547, 1581.0065182327703, 1328.3357266900841, 1176.722419129709, 1188.3328468039567, 999.1697500897287, 1040.6713901544763, 985.2894480886938, 728.3128327152094, 611.5433809960252, 653.1567991534696, 699.7936392298952, 496.25028330946594, 569.3080302273863, 480.6223207092702, 413.3452291540704, 423.01201874460196, 455.92991144740427, 378.24474122014107]"
