hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_times,epoch_losses
50,3,0.001,30,180.94598,128.69205,-0.06037634611129761,21.40214861763848,"[21.36877417564392, 21.324572801589966, 21.390451192855835, 21.47576379776001, 21.38841152191162, 21.456192016601562, 21.40604567527771, 21.38900089263916, 21.420125484466553]","[1140417.530627388, 619515.5553612855, 297605.3941474481, 110918.45213351188, 41691.3668669988, 35847.92814682873, 35842.48975049148, 35845.824149718974, 35855.32914087554]"
50,3,0.0005,30,180.77629,128.62538,-0.05755138397216797,21.453057454182552,"[21.439991235733032, 21.589171648025513, 21.46783208847046, 21.466573238372803, 21.390456676483154, 21.42399549484253, 21.38886022567749, 21.3989040851593, 21.456936597824097, 21.404014587402344, 21.433521509170532, 21.533135414123535, 21.49635410308838]","[1302510.6767194322, 973853.7072188865, 711569.8984161777, 509139.7346010166, 348993.4024098492, 222892.43863647993, 130300.99036124283, 70441.46191352945, 41647.48398933244, 35923.81056246695, 35846.57405176954, 35841.75445023582, 35847.77226237334]"
50,3,0.0001,30,374.87363,290.06546,-2.725494384765625,21.440471307436624,"[21.443950653076172, 21.335731029510498, 21.370835542678833, 21.463737726211548, 21.404457807540894, 21.374454259872437, 21.399853944778442, 21.407588481903076, 21.436432600021362, 21.511237621307373, 21.52284336090088, 21.494855642318726, 21.48511266708374, 21.402082920074463, 21.446938276290894, 21.41946244239807, 21.493662357330322, 21.398091077804565, 21.42594814300537, 21.402063846588135, 21.5137300491333, 21.548311233520508, 21.480368614196777, 21.407758712768555, 21.428154945373535, 21.4239764213562, 21.464101314544678, 21.405832529067993, 21.494027614593506, 21.4085373878479]","[1450944.6670305678, 1372861.6749454148, 1297840.555284525, 1225577.9834368178, 1156105.1796277976, 1089387.463155022, 1025484.3885183543, 964271.9995394378, 905905.4285531522, 850244.0980144651, 797351.4019684771, 747166.9380287937, 699754.9274529204, 654998.7786017671, 612855.0116718409, 573085.9366087269, 535143.0056418873, 498668.09695687774, 463641.9168941048, 429961.3400441799, 397699.65233522106, 366810.8557800559, 337334.4552998772, 309211.6790201112, 282491.1128484068, 257173.50529220115, 233222.84802086177, 210657.81547446438, 189490.29935691867, 169693.40064222843]"
50,3,5e-05,30,744.61456,567.9414,-12.986335754394531,21.465696533521015,"[21.314226150512695, 21.381102323532104, 21.497197151184082, 21.517863035202026, 21.445271492004395, 21.397996187210083, 21.373992204666138, 21.502311944961548, 21.465508222579956, 21.478108644485474, 21.534313201904297, 21.44541621208191, 21.47157335281372, 21.50997018814087, 21.47436285018921, 21.489553451538086, 21.553329944610596, 21.434650182724, 21.610394716262817, 21.48572564125061, 21.46293067932129, 21.496265172958374, 21.392147064208984, 21.41798686981201, 21.516635179519653, 21.46906018257141, 21.493650674819946, 21.507372617721558, 21.38484787940979, 21.44713258743286]","[1470801.9872066048, 1430753.863895333, 1391770.7287117904, 1353513.437994678, 1315903.8250545852, 1279038.5128786846, 1242848.4497646014, 1207386.4805540394, 1172529.4847929175, 1138453.804192822, 1105033.4443828466, 1072322.7732925082, 1040280.4127319868, 1008985.3885354121, 978343.7587677402, 948400.5673359034, 919164.5423290803, 890595.9224805541, 862757.1908433406, 835575.3961688046, 809113.6968818231, 783345.1649580377, 758269.6156267058, 733859.7947427675, 710172.5157870497, 687159.3650637964, 664828.9195252798, 643146.7040546534, 622146.3514303016, 601752.7319783706]"
50,3,1e-05,30,1190.8536,1070.2112,-37.799720764160156,21.381193542480467,"[21.362996339797974, 21.324915170669556, 21.4579598903656, 21.364137172698975, 21.39595913887024]","[1487678.9216703058, 1478601.3171738537, 1470568.4974754367, 1462557.516239083, 1454583.0258085425]"
50,4,0.05,30,181.0986,128.03699,-0.060627281665802,22.864881086349488,"[22.870692253112793, 22.862456560134888, 22.84774351119995, 22.895384311676025, 22.84812879562378]","[83177.99016254542, 35880.99482520491, 35880.48400345848, 35882.598550188486, 35886.83019826298]"
50,4,0.01,30,180.87903,129.00493,-0.06029236316680908,22.911016178131103,"[22.92074990272522, 22.877636909484863, 22.880836009979248, 22.98223567008972, 22.893622398376465]","[264948.3868304257, 35849.59942720238, 35854.42313155129, 35860.07025959398, 35853.84187976554]"
50,4,0.005,30,181.45024,127.83386,-0.06535285711288452,22.9292760292689,"[22.935019731521606, 22.931644678115845, 22.89612340927124, 22.951746463775635, 22.97217607498169, 22.888945817947388]","[476840.89500140725, 36893.46574475151, 35850.76822099311, 35846.514930558515, 35852.58228178732, 35850.87087119823]"
50,4,0.001,30,180.66882,128.93222,-0.05681884288787842,22.928278419706558,"[22.846386194229126, 22.92150378227234, 23.012585163116455, 22.947160959243774, 22.916399002075195, 22.95387077331543, 22.902466297149658, 22.864779949188232, 22.9893536567688]","[1141262.7960391648, 620260.5478046534, 297984.1839199816, 111181.28326922421, 41769.31781938711, 35846.61628849746, 35843.29935945069, 35842.30529225445, 35841.18918213157]"
50,4,0.0005,30,180.78743,128.5552,-0.05754357576370239,22.930215670512272,"[22.814841508865356, 22.872065544128418, 22.947287559509277, 22.92539358139038, 22.92286491394043, 22.895711183547974, 22.941906452178955, 23.005289793014526, 22.891720056533813, 22.959712743759155, 22.93320393562317, 22.9826922416687, 23.00011420249939]","[1301376.3101204284, 973031.9373294214, 711093.861805745, 508804.05929738673, 348773.9970127422, 222718.21898241335, 130138.149446046, 70365.53656032513, 41623.07934077234, 35925.804335148576, 35849.50995885857, 35851.605309765415, 35844.62687769727]"
50,4,0.0001,30,374.8543,290.04666,-2.724947929382324,22.916674542427064,"[22.902876377105713, 22.97544550895691, 22.989854097366333, 22.97594404220581, 22.99924373626709, 22.950880765914917, 22.90688419342041, 22.954861879348755, 23.017139673233032, 22.91762089729309, 22.88126540184021, 22.89583444595337, 22.946604013442993, 22.803325653076172, 22.88704800605774, 22.967418670654297, 22.87113070487976, 22.905596017837524, 22.81341552734375, 22.934648275375366, 22.93833041191101, 22.876007795333862, 22.848318815231323, 22.880197763442993, 22.857386112213135, 23.00666832923889, 22.891699075698853, 22.8884060382843, 22.9430148601532, 22.87316918373108]","[1450438.2615481713, 1372409.1003002184, 1297426.5691525654, 1225206.5558303767, 1155749.4086125137, 1089086.9574576966, 1025152.7104769378, 964012.2395094159, 905659.9734664983, 850011.1845916348, 797159.8560146015, 747019.8080564274, 699616.2004128002, 654921.8855204353, 612801.4770785003, 573044.9710741334, 535081.0842018627, 498643.07844483486, 463605.5910207424, 429922.32055983896, 397681.41609664983, 366794.86540068913, 337304.99979317345, 309193.4017531216, 282480.4294636156, 257130.44677734375, 233196.67485372885, 210628.87960988673, 189456.06293497543, 169666.29469266]"
50,4,5e-05,30,744.4686,567.8051,-12.980843544006348,22.8746284643809,"[22.70906090736389, 22.78995680809021, 22.76205587387085, 22.874387741088867, 22.86143970489502, 22.84018111228943, 22.870476484298706, 22.862711906433105, 22.867807626724243, 22.92204713821411, 22.861327409744263, 22.87939429283142, 22.89332675933838, 22.845226049423218, 22.953940391540527, 22.891257286071777, 22.870279550552368, 22.880085706710815, 22.984028577804565, 22.898383617401123, 22.909106731414795, 22.836747884750366, 22.91787886619568, 22.823033332824707, 22.824296474456787, 22.95350980758667, 22.870241165161133, 23.04638981819153, 22.886764764785767, 22.85351014137268]","[1470558.330803084, 1430577.6276098527, 1391607.3269138918, 1353341.23341976, 1315765.4082116538, 1278875.5097912117, 1242672.6226118996, 1207150.3916996452, 1172370.286503821, 1138249.0262094024, 1104841.8076811545, 1072135.821412732, 1040071.789548649, 1008759.2090014329, 978132.2588700873, 948201.274051583, 918952.6014089793, 890379.865601119, 862533.4318197325, 835360.3795032752, 808871.7039949509, 783120.3380185589, 758035.4652957832, 733644.8500614082, 709947.0946370087, 686910.4069237855, 664600.7131976665, 642926.1186118313, 621926.0155567685, 601523.6041041212]"
50,4,1e-05,30,1191.3284,1071.0499,-37.84638977050781,22.836041355133055,"[22.79341745376587, 22.815253019332886, 22.805587768554688, 22.86174726486206, 22.90420126914978]","[1488567.2813011736, 1479689.6123942412, 1471648.826538619, 1463647.5257061955, 1455686.7887554585]"
50,5,0.05,30,183.26381,127.89934,-0.09273064136505127,24.74153003692627,"[24.855770111083984, 24.730170249938965, 24.647820711135864, 24.796915531158447, 24.676973581314087]","[83300.56154595921, 35887.713121905595, 35879.00410301508, 35883.79793445304, 35886.14071295459]"
50,5,0.01,30,181.8038,127.98895,-0.07120692729949951,24.795717191696166,"[24.857661962509155, 24.78572654724121, 24.800962686538696, 24.662484169006348, 24.871750593185425]","[264185.3154691338, 35848.00186723601, 35848.86118153401, 35863.083289933515, 35855.0003250322]"
50,5,0.005,30,181.28122,128.42613,-0.06464684009552002,24.78554626305898,"[24.816380739212036, 24.717103958129883, 24.717828512191772, 24.7720730304718, 24.792755126953125, 24.897136211395264]","[476619.2090435444, 36890.24431520154, 35851.54855106804, 35845.72287253834, 35846.170570473485, 35852.502893306286]"
50,5,0.001,30,180.71683,128.62747,-0.056671977043151855,24.750509791904026,"[24.57051944732666, 24.77364492416382, 24.67037010192871, 24.824201583862305, 24.85079836845398, 24.740663290023804, 24.823299646377563, 24.79054093360901, 24.71054983139038]","[1140372.130859375, 619594.9536580581, 297522.1768303084, 110948.56793772601, 41702.31936698814, 35844.59735560521, 35842.48988482213, 35844.7301734358, 35847.65403967445]"
50,5,0.0005,30,180.80544,128.62854,-0.057972729206085205,24.762698210202732,"[24.644779920578003, 24.7721951007843, 24.755429983139038, 24.701250553131104, 24.856324434280396, 24.79230284690857, 24.78527593612671, 24.80228281021118, 24.729074954986572, 24.82810640335083, 24.73929214477539, 24.690351009368896, 24.818410634994507]","[1301408.007923376, 973015.1883955377, 711077.5392714588, 508810.87945210154, 348743.4622552197, 222736.76720711653, 130146.29488669317, 70351.48720873703, 41619.99260101985, 35918.19710943897, 35842.679493466836, 35841.85230185163, 35851.01601586488]"
50,5,0.0001,30,374.7626,289.97705,-2.7233493328094482,24.76184855302175,"[24.70195174217224, 24.65653705596924, 24.72981882095337, 24.85214328765869, 24.764227628707886, 24.654476404190063, 24.818479776382446, 24.7099392414093, 24.89003348350525, 24.863340616226196, 24.800883054733276, 24.849253177642822, 24.70702624320984, 24.806407690048218, 24.697312593460083, 24.747190713882446, 24.710997581481934, 24.791033506393433, 24.92205810546875, 24.735336542129517, 24.673567533493042, 24.787304878234863, 24.611654043197632, 24.816760778427124, 24.74928069114685, 24.894405126571655, 24.684494256973267, 24.710084199905396, 24.709351062774658, 24.81010675430298]","[1450235.3991880459, 1372197.7730110534, 1297253.0679414575, 1225015.2477313045, 1155581.6301855894, 1088902.7022379912, 1024996.3829916075, 963834.0024733897, 905476.9234357942, 849850.0577067413, 796966.9962643286, 746848.9758887145, 699444.2102466567, 654717.7851391921, 612610.8672002933, 572824.6981867495, 534921.3268158092, 498483.2882010781, 463443.64419862174, 429789.6907452579, 397516.3096811886, 366651.7466566594, 337158.6575933065, 309062.666254435, 282358.8596607192, 257024.1900970592, 233096.44588393832, 210531.62361618108, 189380.52128607736, 169579.77128501126]"
50,5,5e-05,30,744.4859,567.8251,-12.98154067993164,24.99232173760732,"[24.775738954544067, 24.727606058120728, 24.651883125305176, 24.798556327819824, 24.72281551361084, 24.77456760406494, 24.79856777191162, 24.80115556716919, 24.755853176116943, 24.804444551467896, 24.80655813217163, 25.21023178100586, 25.733704566955566, 25.71404266357422, 25.635026693344116, 25.567065954208374, 25.655734062194824, 25.734697103500366, 25.578245162963867, 25.32061743736267, 24.72752833366394, 24.78025197982788, 24.760770559310913, 24.660133838653564, 24.712303638458252, 24.64043641090393, 24.803358793258667, 24.75526523590088, 24.666927814483643, 24.695563316345215]","[1470508.1012384007, 1430542.886104667, 1391561.6464758462, 1353305.719978166, 1315677.0691013918, 1278815.5263543942, 1242630.3624795305, 1207111.824099345, 1172290.7943930812, 1138228.906002661, 1104814.3006192003, 1072087.59925116, 1040071.5634381823, 1008752.4364679995, 978120.450071643, 948170.7262554585, 918940.8606372817, 890360.1019718887, 862492.4552828193, 835365.326538619, 808904.2300678903, 783120.9807928493, 758062.6638322189, 733677.8963905568, 709945.6648130459, 686952.488033911, 664596.7775825601, 642935.8610466704, 621952.1813591704, 601552.2659618928]"
50,5,1e-05,30,1191.1328,1071.0602,-37.84278869628906,24.75331506729126,"[24.757269382476807, 24.753145456314087, 24.711405038833618, 24.687477588653564, 24.857277870178223]","[1487969.5052026473, 1479201.7422557315, 1471156.3189990448, 1463141.5839076147, 1455150.9647584606]"
64,2,0.05,30,182.47131,129.02995,-0.08438622951507568,19.553604650497437,"[19.631065607070923, 19.549773454666138, 19.53733515739441, 19.515896320343018, 19.533952713012695]","[73087.73701803549, 35901.486929947634, 35895.96385799225, 35902.15831466742, 35901.450192447315]"
64,2,0.01,30,180.58678,128.97995,-0.055761516094207764,19.561916732788085,"[19.616501569747925, 19.52433466911316, 19.56312847137451, 19.57503056526184, 19.530588388442993]","[217051.59412713864, 35861.884093172164, 35853.16496470089, 35853.4117407653, 35852.964060820865]"
64,2,0.005,30,180.32599,129.19478,-0.05226695537567139,19.51050534248352,"[19.518690586090088, 19.524799585342407, 19.53469228744507, 19.54218602180481, 19.43215823173523]","[386433.93973617884, 35909.541566407315, 35851.73143265237, 35851.097441560836, 35846.111786288464]"
64,2,0.001,30,79.3455,54.35237,0.7336233854293823,19.534271144866942,"[19.41402840614319, 19.458083629608154, 19.47118902206421, 19.52927303314209, 19.500938892364502, 19.59175443649292, 19.544928789138794, 19.558348894119263, 19.530459880828857, 19.639583349227905, 19.58246159553528, 19.519251108169556, 19.559518337249756, 19.467160940170288, 19.573543548583984, 19.599361896514893, 19.562859058380127, 19.525540828704834, 19.55896306037903, 19.497559547424316, 19.559495449066162, 19.56410813331604, 19.504170417785645, 19.498331308364868, 19.550761699676514, 19.50841474533081, 19.487356424331665, 19.51433491706848, 19.54086399078369, 19.61548900604248]","[1063120.1827067412, 477653.42983675626, 165260.8690729266, 46700.43983332871, 34989.6566475281, 24673.68534231394, 14528.531326406388, 6309.916746555978, 3247.046406208688, 2547.964881024506, 1893.4423411131945, 1714.7011497468407, 1393.5126414351068, 1215.0126142189492, 1356.7463670547352, 1249.861368096031, 1366.4783573171458, 1096.9041393063474, 1598.628310620004, 1608.875494721675, 1921.6235330240174, 1702.051281662487, 1814.5022413595275, 3631.629200374195, 3082.519001008121, 1720.7284958602038, 1314.3159101998442, 2078.6478134138615, 1852.191560203852, 1741.8656248983857]"
64,2,0.0005,30,180.86684,128.59673,-0.058847010135650635,19.512395425276324,"[19.469411611557007, 19.49287438392639, 19.52268648147583, 19.46001887321472, 19.5076642036438, 19.51917052268982, 19.52283763885498, 19.526036500930786, 19.505900859832764, 19.50459098815918, 19.605157613754272]","[1255137.3589911982, 861576.0543420783, 570937.9612615993, 358544.7675802572, 202339.12929644855, 99569.2893999258, 47734.429827694286, 36061.88005618966, 35849.04081919308, 35841.54002586931, 35847.40507114194]"
64,2,0.0001,30,214.50725,179.44135,-0.38762038946151733,19.53495360215505,"[19.533809900283813, 19.433033227920532, 19.52312445640564, 19.521158695220947, 19.529582500457764, 19.556939363479614, 19.52280020713806, 19.540558099746704, 19.52251625061035, 19.510783672332764, 19.502131938934326, 19.55056357383728, 19.51303267478943, 19.578227281570435, 19.599837064743042, 19.529309034347534, 19.5449960231781, 19.526477575302124, 19.55266499519348, 19.436307907104492, 19.472190141677856, 19.617030143737793, 19.495341777801514, 19.50028967857361, 19.590702056884766, 19.5475492477417, 19.551345109939575, 19.51225233078003, 19.55382800102234, 19.680225133895874]","[1439308.4515727346, 1340960.5628240993, 1247432.2227074236, 1158388.2346820415, 1073830.6007351938, 993771.8679380459, 918168.0655448281, 847068.9849123226, 780364.2759791212, 718144.7610193777, 660250.826427743, 606589.2244771766, 556584.9391887281, 509379.8468630595, 464500.09162203193, 421865.81391153793, 381459.7692028862, 343334.17168309906, 307459.2619618245, 273820.5398834095, 242432.1023812773, 213286.91266588768, 186390.19583276473, 161762.0513516222, 139341.04593894992, 119160.52273386327, 101203.77657934463, 85490.70219321438, 71986.07582058969, 60699.26895341498]"
64,2,5e-05,30,639.69586,490.1552,-9.371478080749512,19.525186292330424,"[19.518756866455078, 19.520148515701294, 19.45608687400818, 19.478737592697144, 19.508365392684937, 19.464118719100952, 19.533140659332275, 19.522600412368774, 19.571386337280273, 19.550282955169678, 19.525649309158325, 19.51533532142639, 19.575846433639526, 19.471221208572388, 19.488023281097412, 19.51004433631897, 19.52608871459961, 19.459888458251953, 19.524703979492188, 19.53409695625305, 19.500272274017334, 19.506149291992188, 19.57814073562622, 19.533737897872925, 19.551235675811768, 19.57947301864624, 19.55073857307434, 19.56128215789795, 19.55521583557129, 19.584820985794067]","[1465658.1477893014, 1415035.4202545034, 1365866.46069869, 1317853.0520264737, 1270960.9291416486, 1225165.1094432315, 1180563.7171892058, 1137041.239014738, 1094671.8782154066, 1053410.3823860534, 1013290.2170612719, 974282.9500801719, 936415.395870292, 899645.4519309498, 864015.5016887281, 829542.1272857533, 796154.0222519787, 763896.2670152156, 732753.2309207832, 702721.9018234853, 673815.7665972981, 646003.1012853098, 619223.7458890557, 593460.9904220115, 568519.8945568368, 544265.7843161504, 520615.0663891921, 497542.04359562637, 475023.8778742495, 453088.5195568368]"
64,2,1e-05,30,1186.1747,1065.0205,-37.47111511230469,19.519266748428343,"[19.540449142456055, 19.54161787033081, 19.477116346359253, 19.453956127166748, 19.583194255828857]","[1486242.3171738537, 1475084.2620257915, 1464869.3384791212, 1454690.9852620088, 1444531.432979667]"
64,3,0.05,30,181.20346,128.43219,-0.0634501576423645,21.568608427047728,"[21.49453091621399, 21.544867992401123, 21.651758432388306, 21.598665237426758, 21.55321955680847]","[73037.80244545749, 35898.7477804792, 35895.61518879853, 35902.50868351699, 35895.55431875704]"
64,3,0.01,30,180.55118,128.51529,-0.05377030372619629,21.52262454032898,"[21.5538010597229, 21.481942892074585, 21.51197385787964, 21.512789249420166, 21.552615642547607]","[216820.4545625245, 35854.4879043779, 35859.25329123418, 35854.98944265041, 35853.9297250806]"
64,3,0.005,30,181.45203,127.82852,-0.06535983085632324,21.5129451751709,"[21.53736400604248, 21.45636749267578, 21.45992684364319, 21.59286403656006, 21.518203496932983]","[387083.0857607912, 35872.14620711814, 35845.78709538223, 35852.156403254216, 35862.1116760787]"
64,3,0.001,30,180.76749,128.60835,-0.05739855766296387,21.545068591833115,"[21.472641706466675, 21.548723936080933, 21.514231204986572, 21.613425254821777, 21.567895650863647, 21.55799102783203, 21.59843373298645, 21.48720622062683]","[1063314.7977790665, 477870.05891358486, 165236.11374767587, 46717.31240538218, 35846.421555031855, 35847.66094091157, 35848.28709911363, 35843.26015542376]"
64,3,0.0005,30,180.88527,128.47409,-0.05877208709716797,21.582873127677225,"[21.485539197921753, 21.593775749206543, 21.51690125465393, 21.512377977371216, 21.540324687957764, 21.75776171684265, 21.484647274017334, 21.599910497665405, 21.508596181869507, 21.508703231811523, 21.903066635131836]","[1254201.8869916757, 860990.2667593478, 570569.1836918327, 358325.2010716601, 202149.0232477313, 99487.16509769889, 47744.1473298052, 36055.261176896405, 35841.87730614275, 35850.80988121866, 35847.61014080464]"
64,3,0.0001,30,214.67848,179.57893,-0.38958173990249634,21.610079312324523,"[22.05300283432007, 21.66055965423584, 21.623373985290527, 21.587783098220825, 21.566346645355225, 21.528555393218994, 21.56481122970581, 21.59723997116089, 21.531819820404053, 21.710597038269043, 21.598713874816895, 21.548494815826416, 21.635193824768066, 21.637179374694824, 21.570646047592163, 21.620285511016846, 21.52611517906189, 21.573974132537842, 21.57779812812805, 21.52720546722412, 21.569376468658447, 21.544340133666992, 21.665197134017944, 21.543648958206177, 21.61946177482605, 21.587093591690063, 21.62104606628418, 21.6649808883667, 21.577651023864746, 21.66988730430603]","[1439466.5772209335, 1341213.0200600438, 1247667.6013748636, 1158652.2653094295, 1074129.6831587746, 994112.5426361217, 918486.0191986217, 847438.4907972844, 780781.4885541757, 718558.0700054585, 660686.2835954558, 607046.712221104, 557056.1345268149, 509824.95435316593, 464907.68371315504, 422260.7611345183, 381848.088560146, 343689.5475295954, 307793.86017671943, 274147.6957901201, 242717.709076061, 213554.37376330514, 186659.18440826284, 161956.49611827068, 139531.44866970013, 119330.36365652292, 101364.81113430507, 85622.19910094416, 72092.96903358692, 60791.36031424843]"
64,3,5e-05,30,638.93823,489.63336,-9.347225189208984,21.5310155471166,"[21.5282723903656, 21.501033782958984, 21.598108053207397, 21.599400281906128, 21.602376699447632, 21.63243579864502, 21.57356095314026, 21.561639547348022, 21.60568118095398, 21.534738063812256, 21.560322046279907, 21.037574529647827, 21.281348943710327, 21.58216643333435, 21.5481915473938, 21.512490034103394, 21.61979842185974, 21.56416964530945, 21.596874237060547, 21.548059225082397, 21.524696588516235, 21.490840435028076, 21.555539846420288, 21.47565793991089, 21.49486804008484, 21.543633699417114, 21.512792348861694, 21.578770399093628, 21.608137845993042, 21.557287454605103]","[1464032.121230213, 1413438.5532716976, 1364328.273812773, 1316322.219858761, 1269417.3355281113, 1223689.569092863, 1179007.0991488127, 1135568.6936664165, 1093200.6442412664, 1051977.911734102, 1011866.4708651747, 972853.0604871724, 935024.7881925491, 898280.9149324509, 862670.7829728439, 828186.5590287255, 794831.8052759962, 762612.715585767, 731492.6939137555, 701476.6234647926, 672594.8981389875, 644755.956783911, 618039.1451666553, 592292.4475513442, 567355.9230178767, 543152.3997381618, 519498.4961108079, 496461.0835920442, 473986.82122509554, 452091.69758545986]"
64,3,1e-05,30,1186.1439,1065.0227,-37.47076416015625,21.41089677810669,"[21.414218187332153, 21.373229265213013, 21.395328760147095, 21.405978441238403, 21.465729236602783]","[1486117.7486353712, 1474991.5342180678, 1464775.2945892466, 1454606.061033024, 1444481.9231543394]"
64,4,0.05,30,180.70285,127.62048,-0.05318045616149902,22.968045663833617,"[23.043909311294556, 23.009326219558716, 22.91842746734619, 22.97189211845398, 22.89667320251465]","[73248.76491010241, 35897.91298212443, 35892.95138756365, 35906.694200007674, 35892.74481854168]"
64,4,0.01,30,181.36752,127.99859,-0.06468731164932251,22.946293926239015,"[22.888484001159668, 22.985785245895386, 22.98468804359436, 22.908395051956177, 22.964117288589478]","[217225.7109592221, 35854.425899055845, 35854.95458371358, 35851.709254635476, 35854.05662916425]"
64,4,0.005,30,180.76031,128.9299,-0.05829024314880371,22.954319334030153,"[22.89495348930359, 23.014461278915405, 22.944955825805664, 22.971145391464233, 22.946080684661865]","[386913.6147530235, 35872.11827140708, 35846.761239464104, 35852.81960273309, 35848.03450511949]"
64,4,0.001,30,181.18173,128.64824,-0.06386333703994751,22.93585240840912,"[22.8790283203125, 22.89423966407776, 22.969592571258545, 22.928040742874146, 23.008050441741943, 22.961100816726685, 22.90864396095276, 22.938122749328613]","[1063129.925892126, 477544.84556666214, 165209.40137784867, 46672.09167227266, 35847.96912980392, 35842.48102926063, 35849.00167740068, 35843.78693746375]"
64,4,0.0005,30,180.76692,128.51013,-0.05704796314239502,23.006150874224577,"[22.90287733078003, 22.92301297187805, 23.029324769973755, 22.902804374694824, 23.044496297836304, 23.00096344947815, 23.07357692718506, 23.07608652114868, 23.05945920944214, 23.102092742919922, 22.952965021133423]","[1254298.6206928904, 861102.5804960426, 570725.338990857, 358415.25193180266, 202269.34221799092, 99504.54114089366, 47773.787051005136, 36056.13604416493, 35846.071629686645, 35841.099630031, 35846.75386307229]"
64,4,0.0001,30,214.19188,179.19165,-0.3843897581100464,22.949792766571044,"[22.95469617843628, 22.949588537216187, 22.900818824768066, 23.017483472824097, 23.01321506500244, 22.993210554122925, 22.98154902458191, 23.03772282600403, 23.02469253540039, 23.013660192489624, 22.994064569473267, 22.977235078811646, 22.884944915771484, 22.889306783676147, 22.970122575759888, 22.97197127342224, 22.897790908813477, 23.004796504974365, 22.921013355255127, 22.96319341659546, 22.980522632598877, 22.877833127975464, 22.88013005256653, 22.896085739135742, 22.935871839523315, 22.950719833374023, 22.879655838012695, 22.90560293197632, 22.92265796661377, 22.903626441955566]","[1438179.3986421942, 1339849.8664881277, 1246385.7689939274, 1157351.9781062363, 1072814.7503240993, 992771.9011411709, 917230.6798324918, 846117.3551872954, 779475.4530908843, 717223.2492238673, 659368.1290768286, 605718.7490404954, 555791.1284883324, 508608.5574039642, 463773.99788056087, 421167.79150603845, 380818.68347434496, 342716.3927209846, 306883.2073468204, 273283.6197611047, 241926.03078943776, 212816.01425823895, 185958.31042427162, 161342.00319408433, 138965.40157294794, 118832.38131673887, 100919.19973688251, 85237.00272712541, 71776.48189041603, 60511.29574864816]"
64,4,5e-05,30,639.3936,489.9578,-9.361139297485352,22.96032793521881,"[23.055449962615967, 22.924665212631226, 23.08340287208557, 22.871039628982544, 23.19634461402893, 22.959278106689453, 22.980029821395874, 23.023507833480835, 23.04371404647827, 22.9355206489563, 22.955005168914795, 23.012850761413574, 22.90051245689392, 23.0275456905365, 22.871284246444702, 22.88072633743286, 22.969242334365845, 22.92591142654419, 22.9409077167511, 22.96068263053894, 22.852644443511963, 22.98300004005432, 22.877747058868408, 22.861936330795288, 22.986624479293823, 22.93631672859192, 22.99397587776184, 22.895097970962524, 22.89935040473938, 23.005523204803467]","[1465296.9390522654, 1414751.2863332424, 1365563.9796499726, 1317550.541996452, 1270629.446779476, 1224854.6158911027, 1180171.350121111, 1136703.4164250137, 1094310.2715526065, 1053068.0221496315, 1012914.8467010098, 973892.9988315366, 936025.2896851118, 899271.9068129094, 863642.3349822598, 829147.6782631687, 795746.0035224481, 763471.6649239219, 732344.1143558952, 702289.8585135781, 673376.0341242495, 645547.6245607601, 618749.6747279271, 592997.998358181, 568076.0384228303, 543828.7677785548, 520189.7588999386, 497119.4495471138, 474631.7115601119, 452701.38807058544]"
64,4,1e-05,30,1186.1768,1064.7325,-37.45787811279297,22.963554000854494,"[22.928686141967773, 22.9221453666687, 23.022287845611572, 22.907849311828613, 23.0368013381958]","[1486092.813472298, 1475131.8137622816, 1464906.6126159935, 1454757.632931905, 1444607.817020333]"
64,5,0.05,30,179.43631,128.2837,-0.03599733114242554,24.204135942459107,"[24.25255274772644, 24.33676505088806, 24.16775369644165, 24.138988494873047, 24.124619722366333]","[73116.10029528756, 35898.79250392331, 35895.00984478413, 35888.80076852324, 35892.52166268294]"
64,5,0.01,30,180.64703,128.45393,-0.05504333972930908,24.25139398574829,"[24.268973350524902, 24.081848621368408, 24.21840786933899, 24.27035427093506, 24.417385816574097]","[216730.16085802103, 35857.58957262331, 35851.95608167357, 35855.72940196741, 35854.22632222404]"
64,5,0.005,30,180.33911,129.00476,-0.05192375183105469,24.186788654327394,"[24.048094987869263, 24.526238203048706, 23.998469591140747, 24.15133309364319, 24.20980739593506]","[386494.40065941954, 35876.8219932323, 35852.68956493394, 35846.64786086437, 35849.82939447794]"
64,5,0.001,30,180.89366,128.4069,-0.05878227949142456,24.20373409986496,"[24.29029631614685, 24.4028959274292, 24.010326862335205, 24.206719875335693, 24.40171504020691, 23.960896492004395, 24.0265212059021, 24.330501079559326]","[1062217.5527087883, 477221.4993347434, 164963.27000140728, 46679.14758847166, 35851.23256326867, 35856.00128233797, 35851.2051280992, 35843.181300134114]"
64,5,0.0005,30,180.89003,128.5227,-0.05902177095413208,24.18760564110496,"[24.00628972053528, 24.0964572429657, 24.256946563720703, 24.2160804271698, 24.095770835876465, 23.969446420669556, 24.71478271484375, 24.113398551940918, 24.27953553199768, 24.10014820098877, 24.214805841445923]","[1253829.7740174672, 860680.7509125955, 570354.8161930267, 358106.5202967215, 202035.34787480385, 99389.05439858249, 47730.25686578875, 36064.84338312274, 35846.406585426834, 35846.107402951435, 35848.86881852462]"
